id;name_ru;name_en;regula_code;elpost_code;epgu_code
5239;ТП В С. МОРГАУШИ МЕЖРАЙОННОГО ОТДЕЛА УФМС РОССИИ ПО ЧУВАШСКОЙ РЕСПУБЛИКЕ В Г. ЯДРИН;nan;210-013;127795;
4541;ТП №2 ОУФМС РОССИИ ПО МОСКОВСКОЙ ОБЛАСТИ ПО ЧЕХОВСКОМУ МУНИЦИПАЛЬНОМУ РАЙОНУ;nan;500-187;113657;
4542;ТП №3 ОУФМС РОССИИ ПО МОСКОВСКОЙ ОБЛАСТИ ПО ЧЕХОВСКОМУ МУНИЦИПАЛЬНОМУ РАЙОНУ;nan;500-188;113658;
4543;ТП В Г. СОЛНЕЧНОГОРСК-30 ОТДЕЛА УФМС РОССИИ ПО МОСКОВСКОЙ ОБЛ. В СОЛНЕЧНОГОРСКОМ Р-НЕ;nan;500-189;113659;
4544;ОТДЕЛЕНИЕ УФМС РОССИИ ПО МОСКОВСКОЙ ОБЛАСТИ В ПОСЕЛКЕ ВЛАСИХА;nan;500-190;113660;
4545;ОТДЕЛЕНИЕ УФМС РОССИИ ПО МОСКОВСКОЙ ОБЛАСТИ ПО ГОРОДСКОМУ ОКРУГУ КРАСНОЗНАМЕНСК;nan;500-191;113661;
5245;МЕЖРАЙОННЫЙ ОТДЕЛ УФМС РОССИИ ПО ЧУВАШСКОЙ РЕСПУБЛИКЕ В ГОР. ЯДРИН;nan;210-021;127801;
4546;ОТДЕЛЕНИЕ В Г. СЕРГИЕВ ПОСАД-7 ОТДЕЛА УФМС РОССИИ ПО МОСКОВСКОЙ ОБЛ. В СЕРГИЕВО-ПОСАДСКОМ Р-НЕ;nan;500-192;113662;
4547;ТП В КУБИНКА-2 ОДИНЦОВСКОГО Р-НА УФМС РОССИИ ПО МОСКОВСКОЙ ОБЛ.;nan;500-193;113663;
4548;ТП В Г. СОЛНЕЧНОГОРСК-7 УФМС РОССИИ ПО МОСКОВСКОЙ ОБЛ.;nan;500-194;113664;
4549;ТП В Г. НОГИНСК-9 УФМС РОССИИ ПО МОСКОВСКОЙ ОБЛ. В НОГИНСКОМ Р-НЕ;nan;500-195;113665;
4550;ТП В Г.СЕРПУХОВ-15 ОТДЕЛА УФМС РОССИИ ПО МОСКОВСКОЙ ОБЛ. В Г. СЕРПУХОВЕ;nan;500-196;113666;
4551;ТП В ПОС. МОНИНО ОУФМС РОССИИ ПО МОСКОВСКОЙ ОБЛ. В ЩЕЛКОВСКОМ Р-НЕ;nan;500-197;113667;
4552;ТП В Г. СОФРИНО-1 ПУШКИНСКОГО Р-НА УФМС РОССИИ ПО МОСКОВСКОЙ ОБЛ.;nan;500-198;113668;
4553;ТП №7 МО УФМС РОССИИ ПО МОСКОВСКОЙ ОБЛАСТИ В ГОРОДСКОМ ПОСЕЛЕНИИ ЩЕЛКОВО;nan;500-199;113669;
4556;ТП В Г. ЛУХОВИЦЫ-3 ОУФМС РОССИИ ПО МОСКОВСКОЙ ОБЛ. В Г.КОЛОМНЕ;nan;500-202;113672;
4557;ТП В Г. СЕРПУХОВ-13 УФМС РОССИИ ПО МОСКОВСКОЙ ОБЛ.;nan;500-203;113673;
4560;ТП В ПОС. ВОСХОД ОУФМС РОССИИ ПО МОСКОВСКОЙ ОБЛ. В ИСТРИНСКОМ Р-НЕ;nan;500-206;113676;
4561;ТП В Г. МОЖАЙСК-3 ОУФМС РОССИИ ПО МОСКОВСКОЙ ОБЛ. В МОЖАЙСКОМ Р-НЕ;nan;500-207;113677;
4562;ТП №5 ОУФМС РОССИИ ПО МОСКОВСКОЙ ОБЛАСТИ ПО ГОРОДСКОМУ ОКРУГУ БАЛАШИХА;nan;500-208;113678;
4563;ТП В Г. ЧЕХОВ-7 УФМС РОССИИ ПО МОСКОВСКОЙ ОБЛ.;nan;500-209;113679;
4564;ТП В Г. НОГИНСК-5 ОТДЕЛА УФМС РОССИИ ПО МОСКОВСКОЙ ОБЛ. В НОГИНСКОМ Р-НЕ;nan;500-210;113680;
4565;ТП В Г. НАРО-ФОМИНСК-11 УФМС РОССИИ ПО МОСКОВСКОЙ ОБЛ.;nan;500-211;113681;
4566;ТП В Г. КЛИН-5 ОУФМС РОССИИ ПО МОСКОВСКОЙ ОБЛ. В КЛИНСКОМ Р-НЕ;nan;500-212;113682;
4567;ТП В ПОС. ИЛЬИНСКОЕ ДОМОДЕДОВСКОГО Р-НА УФМС РОССИИ ПО МОСКОВСКОЙ ОБЛ.;nan;500-213;113683;
4568;ТП В ПОС. НАРО-ФОМИНСК-10 УФМС РОССИИ ПО МОСКОВСКОЙ ОБЛ.;nan;500-214;113684;
4569;ТП В Г. КОЛОМНА-1 ОУФМС РОССИИ ПО МОСКОВСКОЙ ОБЛ. В Г.КОЛОМНЕ;nan;500-215;113685;
4570;ТП №2 В П. БЕЛООМУТ ОТДЕЛЕНИЯ УФМС РОССИИ ПО МОСКОВСКОЙ ОБЛ. В ЛУХОВИЦКОМ Р-НЕ;nan;500-216;113686;
4571;ТП В Г. ЕГОРЬЕВСК-6 УФМС РОССИИ ПО МОСКОВСКОЙ ОБЛ.;nan;500-217;113687;
4572;ТП В П/О ГОРКИ-25 ДМИТРОВСКОГО Р-НА УФМС РОССИИ ПО МОСКОВСКОЙ ОБЛ.;nan;500-218;113688;
4573;ОТДЕЛ УФМС РОССИИ ПО МОСКОВСКОЙ ОБЛАСТИ В Г. БАЙКОНУР (Р. КАЗАХСТАН);nan;500-219;113689;
4574;ОТДЕЛ ОБЕСПЕЧЕНИЯ ДЕЯТЕЛЬНОСТИ ПОДРАЗДЕЛЕНИЙ В ЗАТО НА ОВРО УФМС РОССИИ ПО МОСКОВСКОЙ ОБЛ.;nan;500-220;113690;
4575;ТП В Г. ПОЛЯРНЫЙ МЕЖРАЙОННОГО ОТДЕЛА УФМС РОССИИ ПО МУРМАНСКОЙ ОБЛ. В Г. СЕВЕРОМОРСКЕ;nan;510-020;128339;
8620;ПАСПОРТНО-ВИЗОВОЕ ОТДЕЛЕНИЕ ОВД РАЙОНА ЩУКИНО ГОРОДА МОСКВЫ;nan;772-099;127446;
8736;ТП УФМС РОССИИ ПО ОРЕНБУРГСКОЙ ОБЛ. В АДАМОВСКОМ Р-НЕ;nan;560-027;127830;
4576;ТЕРРИТОРИАЛЬНЫЙ ПУНКТ В Р.П.ЕРМИШЬ МЕЖРАЙОННОГО ОТДЕЛЕНИЯ УФМС РОССИИ ПО РЯЗАНСКОЙ ОБЛАСТИ В Г.САСОВО;nan;620-001;113776;
4577;ТЕРРИТОРИАЛЬНЫЙ ПУНКТ УФМС РОССИИ ПО РЯЗАНСКОЙ ОБЛАСТИ В ЗАХАРОВСКОМ РАЙОНЕ;nan;620-002;113777;
4578;ТЕРРИТОРИАЛЬНЫЙ ПУНКТ В Р.П.КАДОМ МЕЖРАЙОННОГО ОТДЕЛЕНИЯ УФМС РОССИИ ПО РЯЗАНСКОЙ ОБЛАСТИ В Г.САСОВО;nan;620-003;113778;
4579;Отделение иммиграционного контроля в СВАО ОИК УФМС России по г. Москве;nan;770-290;114502;
4580;Отделение миграционного учета и применение административного законодательства отдела УФМС России по г. Москве в СВАО;nan;770-291;114503;
4581;ОТДЕЛ УФМС РОССИИ ПО Г.МОСКВЕ В СВАО ОТД-НИЕ ПО ВОПРОСАМ ГРАЖДАНСТВА, РВП И ВЖ;nan;770-131;114504;
4582;ОТДЕЛ УФМС РОССИИ ПО Г. МОСКВЕ В СВАО;nan;770-299;114505;
4583;ОТДЕЛЕНИЕ ПО РАЙОНУ ВЕШНЯКИ;nan;770-305;114507;
4584;ОТДЕЛЕНИЕ ПО РАЙОНУ ВОСТОЧНОЕ ИЗМАЙЛОВО;nan;770-306;114508;
4585;ОТДЕЛЕНИЕ ПО РАЙОНУ ГОЛЬЯНОВО;nan;770-307;114509;
4586;ОТДЕЛЕНИЕ ПО РАЙОНУ ИВАНОВСКОЕ;nan;770-308;114510;
4587;ОТДЕЛЕНИЕ ПО РАЙОНУ ИЗМАЙЛОВО;nan;770-309;114511;
4588;ОТДЕЛЕНИЕ ПО РАЙОНУ КОСИНО-УХТОМСКИЙ;nan;770-310;114512;
4589;ОТДЕЛЕНИЕ ПО РАЙОНУ МЕТРОГОРОДОК;nan;770-311;114513;
4590;ОТДЕЛЕНИЕ ПО РАЙОНУ НОВОКОСИНО;nan;770-312;114514;
4591;ОТДЕЛЕНИЕ ПО РАЙОНУ НОВОГИРЕЕВО;nan;770-313;114515;
4592;ОТДЕЛЕНИЕ ПО РАЙОНУ ПОСЕЛОК ВОСТОЧНЫЙ;nan;770-314;114516;
4593;ОТДЕЛЕНИЕ ПО РАЙОНУ ПЕРОВО;nan;770-315;114517;
4594;ОТДЕЛЕНИЕ ПО РАЙОНУ ПРЕОБРАЖЕНСКОЕ;nan;770-316;114518;
4595;ОТДЕЛЕНИЕ ПО РАЙОНУ СЕВЕРНОЕ ИЗМАЙЛОВО;nan;770-317;114519;
4596;ОТДЕЛЕНИЕ ПО РАЙОНУ СОКОЛИНАЯ ГОРА;nan;770-318;114520;
5360;ОТДЕЛ ОФОРМЛЕНИЯ ЗАГРАНИЧНЫХ ПАСПОРТОВ УФМС РОССИИ ПО Г. МОСКВЕ;nan;770-001;127852;
4597;ОТДЕЛЕНИЕ ПО РАЙОНУ СОКОЛЬНИКИ;nan;770-319;114521;
4598;ОТДЕЛЕНИЕ ПО РАЙОНУ БОГОРОДСКОЕ;nan;770-320;114522;
4599;Отделение иммиграционного контроля в ВАО ОИК УФМС России по г. Москве;nan;770-390;114523;
5364;ОТДЕЛ УФМС РОССИИ ПО Г. МОСКВЕ В НОВОМОСКОВСКОМ АДМИНИСТРАТИВНОМ ОКРУГЕ;nan;770-981;127856;
4600;Отделение миграционного учета и применение административного законодательства отдела УФМС России по г. Москве в ВАО;nan;770-391;114524;
4601;ОВД СУЗЕМСКОГО Р-НА БРЯНСКОЙ ОБЛ.;nan;322-029;127673;
4602;ОВД СУРАЖСКОГО Р-НА БРЯНСКОЙ ОБЛ.;nan;322-030;127674;
5368;ОТДЕЛЕНИЕ УФМС РОССИИ ПО Г. МОСКВЕ В ГОРОДЕ ЩЕРБИНКА;nan;770-143;127860;
4603;ОВД ТРУБЧЕВСКОГО Р-НА БРЯНСКОЙ ОБЛ.;nan;322-031;127675;
4604;ОВД УНЕЧСКОГО Р-НА БРЯНСКОЙ ОБЛ.;nan;322-032;127676;
4605;ТП УФМС РОССИИ ПО БРЯНСКОЙ ОБЛ. В П. ЛОКОТЬ;nan;320-005;127677;
4606;ТП №1 (С МЕСТОМ ДИСЛОКАЦИИ В ПГТ. ВЫГОНИЧИ) МО УФМС РОССИИ ПО БРЯНСКОЙ ОБЛ. В Г. БРЯНСКЕ;nan;320-007;127678;
4607;ТП №2 (С МЕСТОМ ДИСЛОКАЦИИ В П. ГОРДЕЕВКА) МО УФМС РОССИИ ПО БРЯНСКОЙ ОБЛ. В Г. КЛИНЦЫ;nan;320-008;127679;
4608;ТП УФМС РОССИИ ПО БРЯНСКОЙ ОБЛ. В П. ДУБРОВКА;nan;320-009;127680;
4609;Отделение УФМС России по Брянской обл. в г. Дятьково;nan;320-010;127681;
4610;ТП №2 (С МЕСТОМ ДИСЛОКАЦИИ В П. ЖИРЯТИНО) МО УФМС РОССИИ ПО БРЯНСКОЙ ОБЛ. В Г. БРЯНСКЕ;nan;320-011;127682;
4611;ТП УФМС России по Брянской обл. в г. Жуковка;nan;320-012;127683;
4612;ТП УФМС России по Брянской обл. в г. Злынка;nan;320-013;127684;
4613;ТП УФМС России по Брянской обл. в пгт. Клетня;nan;320-015;127685;
4614;ОВД СТАРОДУБСКОГО Р-НА БРЯНСКОЙ ОБЛ.;nan;322-028;127672;
4616;ТП УФМС РОССИИ ПО БРЯНСКОЙ ОБЛ. В ПГТ. КОМАРИЧИ;nan;320-018;127687;
4617;ТП №1 (С МЕСТОМ ДИСЛОКАЦИИ В ПГТ. КРАСНАЯ ГОРА) МО УФМС РОССИИ ПО БРЯНСКОЙ ОБЛ. В Г. КЛИНЦЫ;nan;320-019;127688;
4618;ТП В ПГТ ЯБЛОНОВСКОМ ОТДЕЛЕНИЯ ОФМС РОССИИ ПО РЕСПУБЛИКЕ АДЫГЕЯ В ТАХТАМУКАЙСКОМ Р-НЕ;nan;010-008;127608;
4619;ОТДЕЛЕНИЕ МИЛИЦИИ В Г.АЛЕЙСК-4;nan;223-007;127609;
4620;ЗАТО СИБИРСКИЙ;nan;222-073;127610;
8621;ПАСПОРТНО-ВИЗОВОЕ ОТДЕЛЕНИЕ ОВД РАЙОНА ВОЙКОВСКИЙ ГОРОДА МОСКВЫ;nan;772-100;127447;
4621;ТП В П. СИЛИКАТНОМ ОУФМС РОССИИ ПО АЛТАЙСКОМУ КРАЮ В ИНДУСТРИАЛЬНОМ Р-НЕ Г. БАРНАУЛА;nan;220-074;127611;
4622;ТП В П. ЗАПАДНОМ ОУФМС РОССИИ ПО АЛТАЙСКОМУ КРАЮ В ОКТЯБРЬСКОМ Р-НЕ Г. БАРНАУЛА;nan;220-075;127612;
4623;ТП В П. ЮЖНОМ ОУФМС РОССИИ ПО АЛТАЙСКОМУ КРАЮ В ЦЕНТРАЛЬНОМ Р-НЕ Г. БАРНАУЛА;nan;220-076;127613;
4624;ТП №2 В Г. БИЙСКЕ МЕЖРАЙОННОГО ОТДЕЛА №2 УФМС РОССИИ ПО АЛТАЙСКОМУ КРАЮ;nan;220-077;127614;
4625;ТП №2 В Г. РУБЦОВСКЕ МЕЖРАЙОННОГО ОТДЕЛА №10 УФМС РОССИИ ПО АЛТАЙСКОМУ КРАЮ;nan;220-078;127615;
4627;УФМС РОССИИ ПО АРХАНГЕЛЬСКОЙ ОБЛАСТИ;nan;290-030;127617;
4628;ОТДЕЛ ПО ВОПРОСАМ ТРУДОВОЙ МИГРАЦИИ, БЕЖЕНЦАМ, ВЫНУЖДЕННЫМ ПЕРЕСЕЛЕНЦАМ, СООТЕЧЕСТВЕННИКАМ;nan;290-030;127618;
4629;ОТДЕЛ ИММИГРАЦИОННОГО КОНТРОЛЯ;nan;290-030;127619;
4630;ОТДЕЛ ПО ВОПРОСАМ ПАСПОРТНОЙ И РЕГИСТРАЦИОННОЙ РАБОТЫ, ГРАЖДАНСТВА И РЕАДМИССИИ;nan;290-030;127620;
4631;ОТДЕЛ ОФОРМЛЕНИЯ ЗАГРАНИЧНЫХ ПАСПОРТОВ;nan;290-030;127621;
4632;ОТДЕЛ АДРЕСНО-СПРАВОЧНОЙ РАБОТЫ;nan;290-030;127622;
4633;ОТДЕЛЕНИЕ УФМС РОССИИ ПО АСТРАХАНСКОЙ ОБЛ. В ПРИВОЛЖСКОМ Р-НЕ;nan;300-019;127623;
4634;ОТДЕЛЕНИЕ №4 ОУФМС РОССИИ ПО БЕЛГОРОДСКОЙ ОБЛ. В Г. БЕЛГОРОД;nan;310-000;127624;
4635;ОТДЕЛЕНИЕ №4 ОУФМС РОССИИ ПО БЕЛГОРОДСКОЙ ОБЛ. В Г. БЕЛГОРОД;nan;310-001;127625;
4636;ТП В РОВЕНЬСКОМ Р-НЕ МО УФМС РОССИИ ПО БЕЛГОРОДСКОЙ ОБЛ. В Г. АЛЕКСЕЕВКА;nan;310-010;127626;
4637;ТП В РОВЕНЬСКОМ Р-НЕ МО УФМС РОССИИ ПО БЕЛГОРОДСКОЙ ОБЛ. В Г. ВАЛУЙКИ;nan;310-010;127627;
4638;ТП В ВАЛУЙСКОМ Р-НЕ МО УФМС РОССИИ ПО БЕЛГОРОДСКОЙ ОБЛ. В Г. ВАЛУЙКИ;nan;310-012;127628;
4639;ТП В ВАЛУЙСКОМ Р-НА МО УФМС РОССИИ ПО БЕЛГОРОДСКОЙ ОБЛ. В Г. ВАЛУЙКИ;nan;310-038;127629;
6597;АЧИТСКИЙ РОВД СВЕРДЛОВСКОЙ ОБЛ.;nan;662-014;127918;
4640;ОТДЕЛЕНИЕ №1 МО УФМС РОССИИ ПО БЕЛГОРОДСКОЙ ОБЛ. В Г. ВАЛУЙКИ;nan;310-012;127630;
4641;ТП В ВАЛУЙСКОМ Р-НЕ МО УФМС РОССИИ ПО БЕЛГОРОДСКОЙ ОБЛ. В Г. ВАЛУЙКИ;nan;310-012;127631;
4642;ТП В Г. БЕЛГОРОД-22 ОТДЕЛА УФМС РОССИИ ПО БЕЛГОРОДСКОЙ ОБЛ. В Г. БЕЛГОРОД;nan;310-016;127632;
4643;ТП В Г. БЕЛГОРОД-22 ОУФМС РОССИИ ПО БЕЛГОРОДСКОЙ ОБЛ. В Г. БЕЛГОРОД;nan;310-016;127633;
4644;МО УФМС РОССИИ ПО БЕЛГОРОДСКОЙ ОБЛ. В Г. СТАРЫЙ ОСКОЛ;nan;310-033;127634;
4645;ОТДЕЛ УФМС РОССИИ ПО БЕЛГОРОДСКОЙ ОБЛ. В Г. СТАРЫЙ ОСКОЛ;nan;310-033;127635;
4646;ТП В ЧЕРНЯНСКОМ Р-НЕ МО УФМС РОССИИ ПО БЕЛГОРОДСКОЙ ОБЛ. В Г. СТАРЫЙ ОСКОЛ;nan;310-023;127636;
4647;ТП В НОВООСКОЛЬСКОМ Р-НЕ МО УФМС РОССИИ ПО БЕЛГОРОДСКОЙ ОБЛ. В Г. СТАРЫЙ ОСКОЛ;nan;310-022;127637;
4648;ТП В НОВООСКОЛЬСКОМ Р-НА МО УФМС РОССИИ ПО БЕЛГОРОДСКОЙ ОБЛ. В Г. ВАЛУЙКИ;nan;310-022;127638;
4649;ТП В НОВООСКОЛЬСКОМ Р-НЕ МО УФМС РОССИИ ПО БЕЛГОРОДСКОЙ ОБЛ. В Г. АЛЕКСЕЕВКА;nan;310-022;127639;
4650;ОТДЕЛЕНИЕ № 2 МО УФМС РОССИИ ПО БЕЛГОРОДСКОЙ ОБЛ. В Г. СТАРЫЙ ОСКОЛ;nan;310-021;127640;
4651;ОТДЕЛЕНИЕ № 2 ОТДЕЛА УФМС РОССИИ ПО БЕЛГОРОДСКОЙ ОБЛ. В Г. СТАРЫЙ ОСКОЛ;nan;310-021;127641;
4652;ОУФМС РОССИИ ПО ЧЕЛЯБИНСКОЙ ОБЛ. В АШИНСКОМ Р-НЕ;nan;740-006;114225;
4653;ОУФМС РОССИИ ПО ЧЕЛЯБИНСКОЙ ОБЛ. В БРЕДИНСКОМ Р-НЕ;nan;740-007;114226;
4654;ОУФМС РОССИИ ПО ЧЕЛЯБИНСКОЙ ОБЛ. В ВЕРХНЕУРАЛЬСКОМ Р-НЕ;nan;740-009;114228;
4655;ТП УФМС РОССИИ ПО РЕСПУБЛИКЕ КАРЕЛИЯ В ПРИОНЕЖСКОМ Р-НЕ;nan;100-014;127751;
4656;ТП УФМС РОССИИ ПО РЕСПУБЛИКЕ КАРЕЛИЯ В ПИТКЯРАНТСКОМ Р-НЕ;nan;100-013;127752;
4657;ТП УФМС РОССИИ ПО КУРГАНСКОЙ ОБЛ. В ДАЛМАТОВСКОМ Р-НЕ;nan;450-007;127753;
4658;ТП УФМС РОССИИ ПО КУРГАНСКОЙ ОБЛ. В КУРТАМЫШСКОМ Р-НЕ;nan;450-012;127754;
4659;УВД Г. КУРГАНА КУРГАНСКОЙ ОБЛ.;nan;452-026;127755;
4660;ОВД Г.КОЗЬМОДЕМЬЯНСКА РЕСПУБЛИКИ МАРИЙ ЭЛ;nan;122-005;127756;
4661;ОТДЕЛ УФМС РОССИИ ПО ОМСКОЙ ОБЛ. В ОМСКОМ Р-НЕ;nan;550-027;127757;
4662;ОТДЕЛ МИЛИЦИИ П. ЗВЕЗДНЫЙ ПЕРМСКОЙ ОБЛАСТИ;nan;593-019;127758;
4663;ОВД Г. КУДЫМКАРА КОМИ-ПЕРМЯЦКОГО АВТОНОМНОГО ОКРУГА;nan;812-001;127759;
4664;ОВД ГАЙНСКОГО Р-НА КОМИ-ПЕРМЯЦКОГО АВТОНОМНОГО ОКРУГА;nan;812-002;127760;
4665;ТПМ П. УСТЬ-ЧЕРНАЯ ОВД ГАЙНСКОГО Р-НА КОМИ-ПЕРМЯЦКОГО АВТОНОМНОГО ОКРУГА;nan;813-002;127761;
4666;ОВД КОСИНСКОГО Р-НА КОМИ-ПЕРМЯЦКОГО АВТОНОМНОГО ОКРУГА;nan;812-003;127762;
4667;ОВД КОЧЕВСКОГО Р-НА КОМИ-ПЕРМЯЦКОГО АВТОНОМНОГО ОКРУГА;nan;812-004;127763;
4668;ОВД ЮРЛИНСКОГО Р-НА КОМИ-ПЕРМЯЦКОГО АВТОНОМНОГО ОКРУГА;nan;812-005;127764;
4669;ОВД ЮСЬВИНСКОГО Р-НА КОМИ-ПЕРМЯЦКОГО АВТОНОМНОГО ОКРУГА;nan;812-006;127765;
4670;ПОМ П. ПОЖВА ОВД ЮСЬВИНСКОГО Р-НА КОМИ-ПЕРМЯЦКОГО АВТОНОМНОГО ОКРУГА;nan;813-003;127766;
4671;ОТДЕЛ ОФОРМЛЕНИЯ ЗАГРАНИЧНЫХ ПАСПОРТОВ УФМС РОССИИ ПО РСО-АЛАНИЯ;nan;150-001;127767;
4672;ОТДЕЛ ОФОРМЛЕНИЯ ЗАГРАНИЧНЫХ ПАСПОРТОВ УФМС РОССИИ ПО РСО-АЛАНИЯ;nan;150-001;127768;
4673;ОТДЕЛ ПО ВОПРОСАМ ТРУДОВОЙ МИГРАЦИИ УФМС РОССИИ ПО РСО-АЛАНИЯ;nan;150-001;127769;
4674;ОТДЕЛ ИММИГРАЦИОННОГО КОНТРОЛЯ УФМС РОССИИ ПО РСО-АЛАНИЯ;nan;150-001;127770;
4675;ОТДЕЛ ОБЕСПЕЧЕНИЯ ПАСПОРТНОЙ И РЕГИСТРАЦИОННОЙ РАБОТЫ УФМС РОССИИ ПО РСО-АЛАНИЯ;nan;150-001;127771;
4676;ОТДЕЛ ОФОРМЛЕНИЯ ВИЗ, ПРИГЛАШЕНИЙ, РАЗРЕШЕНИЙ И РЕГИСТРАЦИИ ИНОСТРАННЫХ ГРАЖДАН УФМС РОССИИ ПО РСО-АЛАНИЯ;nan;150-001;127772;
4677;ОТДЕЛ ПО ВОПРОСАМ ГРАЖДАНСТВА УФМС РОССИИ ПО РСО-АЛАНИЯ;nan;150-001;127773;
4678;ТП В Г. КАЛЯЗИН ОТДЕЛЕНИЯ УФМС РОССИИ ПО ТВЕРСКОЙ ОБЛ. В КАШИНСКОМ Р-НЕ;nan;690-014;127774;
4679;ТП В П. КЕСОВА ГОРА ОТДЕЛЕНИЯ УФМС РОССИИ ПО ТВЕРСКОЙ ОБЛ. В КАШИНСКОМ Р-НЕ;nan;690-016;127775;
4680;ТП В П. МАКСАТИХА ОТДЕЛЕНИЯ УФМС РОССИИ ПО ТВЕРСКОЙ ОБЛ. В БЕЖЕЦКОМ Р-НЕ;nan;690-023;127776;
4681;МОЛЧАНОВСКИЙ РОВД ТОМСКОЙ ОБЛ.;nan;702-017;127777;
4682;КОЛПАШЕВСКИЙ ОВД ТОМСКОЙ ОБЛ.;nan;703-004;127778;
4683;УФМС РОССИИ ПО РЕСПУБЛИКЕ ХАКАСИЯ;nan;190001;127779;
4684;СНЕЖИНСКИЙ ГОВД ЧЕЛЯБИНСКОЙ ОБЛ.;nan;742-049;127780;
4685;ОВД ГОРОДА ТРЕХГОРНОГО ЧЕЛЯБИНСКОЙ ОБЛ.;nan;742-050;127781;
4686;ОТДЕЛ УФМС РОССИИ ПО ЧЕЧЕНСКОЙ РЕСПУБЛИКЕ В СТАРОПРОМЫСЛОВСКОМ Р-НЕ;nan;200-006;127782;
4687;МЕЖРАЙОННЫЙ ОТДЕЛ УФМС РОССИИ ПО ЧУВАШСКОЙ РЕСПУБЛИКЕ В Г. АЛАТЫРЬ;nan;210-001;127783;
4688;ТП В С. АЛИКОВО МЕЖРАЙОННОГО ОТДЕЛА УФМС РОССИИ ПО ЧУВАШСКОЙ РЕСПУБЛИКЕ В Г. ЯДРИН;nan;210-002;127784;
4689;Отделение иммиграционного контроля в ЦАО ОИК УФМС России по г. Москве;nan;770-190;114480;
4690;Отделение миграционного учета и применение административного законодательства отдела УФМС России по г. Москве в ЦАО;nan;770-191;114481;
4691;ОТДЕЛ УФМС РОССИИ ПО Г.МОСКВЕ В ЦАО ОТД-НИЕ ПО ВОПРОСАМ ГРАЖДАНСТВА, РВП И ВЖ;nan;770-130;114482;
4692;ОТДЕЛ УФМС РОССИИ ПО Г. МОСКВЕ В ЦАО;nan;770-199;114483;
4693;ОТДЕЛЕНИЕ ПО РАЙОНУ АЛЕКСЕЕВСКИЙ;nan;770-205;114485;
4694;ОТДЕЛЕНИЕ ПО РАЙОНУ АЛТУФЬЕВСКИЙ;nan;770-206;114486;
4695;ОТДЕЛЕНИЕ ПО РАЙОНУ БАБУШКИНСКИЙ;nan;770-207;114487;
4696;ОТДЕЛЕНИЕ ПО РАЙОНУ БИБИРЕВО;nan;770-208;114488;
4697;ОТДЕЛЕНИЕ ПО РАЙОНУ БУТЫРСКИЙ;nan;770-209;114489;
4698;ОТДЕЛЕНИЕ ПО РАЙОНУ ЛИАНОЗОВО;nan;770-210;114490;
4699;ОТДЕЛЕНИЕ ПО РАЙОНУ ЛОСИНООСТРОВСКИЙ;nan;770-211;114491;
