id;name_ru;name_en;regula_code;elpost_code;epgu_code;original_regula_code
3955.0;ом увд ленинского р-на г. екатеринбурга;;663-001;10300;2593590174860449181;
335.0;нерюнгринский гувд республики саха (якутия);;142-004;3696;2593591830813611642;
336.0;мирнинским гувд республики саха (якутия);;142-005;3697;2593594836208588356;
337.0;алданский уовд республики саха (якутия);;142-006;3698;2593591562361378060;
338.0;усть-янский уовд республики саха (якутия);;142-007;3699;2593589649825863213;
339.0;ленский уовд республики саха (якутия);;142-008;3700;2593594045280294452;
340.0;хангаласский уовд республики саха (якутия);;142-009;3701;2593589647795820074;
341.0;усть-майский уовд республики саха (якутия);;142-010;3702;2593591340138764263;
342.0;вилюйский уовд республики саха (якутия);;142-011;3703;2593589648483685931;
343.0;мегино-кангаласский уовд республики саха (якутия);;142-012;3704;2593591281334622112;
344.0;абыйский уовд республики саха (якутия);;142-013;3705;2593581558182974873;
345.0;анабарский пом республики саха (якутия);;142-014;3706;2593589652568938033;
3666.0;центральное рувд г. тулы;;712-001;10312;2593581388867310766;
346.0;аллаиховский овд республики саха (якутия);;142-015;3707;2593590518776600439;
347.0;амгинский овд республики саха (якутия);;142-016;3708;2593591234861733734;
348.0;булунский овд республики саха (якутия);;142-017;3709;2593591836257818241;
349.0;верхне-вилюйский овд республики саха (якутия);;142-018;3710;2593589936934360138;
350.0;верхнеколымский овд республики саха (якутия);;142-019;3711;2593589653214860850;
351.0;верхоянский овд республики саха (якутия);;142-020;3712;2593591832508110460;
352.0;горный овд республики саха (якутия);;142-021;3713;2593595624024708617;
